,age,body_type,diet,drinks,drugs,education,ethnicity,height,job,sign,smokes,arabic,chinese,english,german,hindi,italian,japanese,korean,portuguese,russian,spanish,turkish,has kids,wants kids,likes dogs,likes cats,new_religion,k proto labels,k-proto-labels
6203,21.0,2.0,vegetarian,1.0,sometimes,working on college/university,mixed,68.0,artistic / musical / writer,whatever,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,yes,buddhism,10,10
6204,50.0,2.0,vegetarian,0.0,never,graduated from grad,white,65.0,medicine / health,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,buddhism,48,48
6205,31.0,4.0,anything,2.0,never,graduated from college/university,white,71.0,science / tech / engineering,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,atheism,27,27
6206,36.0,2.0,anything,0.0,never,graduated from college/university,mixed,67.0,other,does_not_matter,trying to quit,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,catholicism,47,47
6207,39.0,5.0,vegetarian,2.0,sometimes,graduated from grad,mixed,69.0,entertainment / media,whatever,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,yes,no,yes,yes,buddhism,9,9
6208,59.0,2.0,anything,2.0,never,graduated from grad,mixed,75.0,medicine / health,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,other,4,4
6209,35.0,5.0,vegetarian,2.0,never,graduated from college/university,white,68.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,none,25,25
6210,24.0,5.0,anything,2.0,never,graduated from college/university,white,72.0,sales / marketing / biz dev,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,none,14,14
6211,23.0,5.0,anything,2.0,never,graduated from college/university,white,72.0,banking / financial / real estate,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,christianity,14,14
6212,33.0,5.0,anything,2.0,sometimes,graduated from college/university,mixed,69.0,computer / hardware / software,whatever,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,atheism,25,25
6213,23.0,2.0,vegetarian,2.0,never,graduated from college/university,white,64.0,law / legal services,whatever,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,yes,no,none,34,34
6214,31.0,5.0,anything,1.0,never,graduated from college/university,mixed,72.0,computer / hardware / software,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,catholicism,27,27
6215,37.0,3.0,anything,2.0,never,graduated from grad,black,66.0,artistic / musical / writer,whatever,sometimes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,atheism,47,47
6216,28.0,6.0,vegetarian,1.0,never,graduated from college/university,mixed,62.0,transportation,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,catholicism,36,36
6217,43.0,5.0,anything,0.0,never,graduated from college/university,black,65.0,other,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,other,37,37
6218,34.0,3.0,vegetarian,2.0,never,graduated from grad,white,65.0,science / tech / engineering,whatever,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,yes,yes,atheism,43,43
6219,29.0,5.0,anything,0.0,never,graduated from grad,mixed,67.0,medicine / health,whatever,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,other,44,44
6220,21.0,5.0,anything,2.0,never,working on college/university,asian,68.0,artistic / musical / writer,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,catholicism,15,15
6221,56.0,3.0,anything,2.0,never,graduated from college/university,white,72.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,other,4,4
6222,48.0,5.0,anything,2.0,never,graduated from college/university,white,66.0,construction / craftsmanship,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,other,48,48
6223,44.0,2.0,anything,2.0,never,graduated from high school,mixed,65.0,transportation,whatever,trying to quit,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,yes,yes,catholicism,37,37
6224,33.0,3.0,other,2.0,never,space camp,white,67.0,other,matters,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,atheism,43,43
6225,49.0,3.0,other,2.0,never,graduated from college/university,white,63.0,sales / marketing / biz dev,whatever,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,judaism,48,48
6226,28.0,2.0,anything,2.0,never,graduated from college/university,asian,63.0,science / tech / engineering,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,none,1,1
6227,42.0,3.0,anything,2.0,sometimes,space camp,mixed,72.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,buddhism,31,31
6228,40.0,3.0,anything,2.0,never,working on college/university,white,72.0,computer / hardware / software,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,agnosticism,17,17
6229,29.0,1.0,anything,2.0,never,graduated from college/university,asian,70.0,computer / hardware / software,does_not_matter,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,christianity,22,22
6230,26.0,5.0,anything,2.0,never,graduated from grad,white,76.0,science / tech / engineering,does_not_matter,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,yes,yes,none,33,33
6231,36.0,3.0,anything,2.0,never,space camp,white,75.0,construction / craftsmanship,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,other,20,20
6232,22.0,4.0,anything,2.0,never,working on college/university,white,70.0,student,whatever,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,agnosticism,10,10
6233,30.0,5.0,anything,2.0,never,graduated from college/university,indian,69.0,banking / financial / real estate,whatever,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,hinduism.,18,18
6234,49.0,2.0,anything,2.0,never,graduated from college/university,white,66.0,entertainment / media,whatever,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,yes,yes,catholicism,48,48
6235,26.0,6.0,anything,2.0,never,space camp,mixed,69.0,executive / management,whatever,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,other,13,13
6236,32.0,5.0,vegetarian,2.0,never,graduated from college/university,white,66.0,banking / financial / real estate,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,none,44,44
6237,34.0,3.0,anything,2.0,never,graduated from grad,asian,67.0,banking / financial / real estate,whatever,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,none,43,43
6238,26.0,3.0,anything,2.0,never,graduated from college/university,white,65.0,banking / financial / real estate,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,christianity,1,1
6239,25.0,5.0,anything,2.0,never,working on grad,white,71.0,medicine / health,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,none,26,26
6240,19.0,3.0,anything,2.0,never,working on college/university,asian,63.0,other,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,atheism,2,2
6241,38.0,4.0,anything,0.0,never,graduated from college/university,asian,64.0,computer / hardware / software,whatever,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,christianity,28,28
6242,30.0,5.0,anything,2.0,sometimes,graduated from college/university,white,71.0,computer / hardware / software,whatever,when drinking,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,atheism,18,18
6243,25.0,5.0,anything,2.0,never,graduated from grad,asian,67.0,medicine / health,whatever,when drinking,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,buddhism,46,46
6244,30.0,5.0,anything,2.0,never,graduated from college/university,white,70.0,entertainment / media,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,atheism,18,18
6245,24.0,5.0,anything,1.0,never,working on college/university,mixed,72.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,none,14,14
6246,61.0,3.0,other,2.0,never,graduated from grad,white,70.0,other,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,judaism,4,4
6247,20.0,4.0,vegetarian,2.0,never,graduated from college/university,mixed,67.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,other,10,10
6248,33.0,2.0,anything,2.0,never,graduated from high school,white,70.0,medicine / health,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,yes,atheism,45,45
6249,25.0,3.0,anything,2.0,never,working on college/university,asian,67.0,other,whatever,when drinking,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,buddhism,46,46
6250,27.0,5.0,vegetarian,1.0,never,graduated from college/university,white,68.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,none,13,13
6251,57.0,5.0,anything,2.0,never,graduated from college/university,white,69.0,other,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,other,4,4
6252,31.0,5.0,anything,2.0,never,graduated from college/university,asian,72.0,medicine / health,does_not_matter,trying to quit,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,atheism,27,27
6253,28.0,5.0,anything,2.0,never,graduated from grad,asian,71.0,computer / hardware / software,whatever,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,none,18,18
6254,43.0,3.0,anything,3.0,sometimes,working on college/university,white,70.0,other,whatever,sometimes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,christianity,6,6
6255,26.0,2.0,anything,2.0,never,graduated from college/university,white,69.0,science / tech / engineering,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,christianity,22,22
6256,29.0,1.0,anything,1.0,never,graduated from college/university,asian,65.0,banking / financial / real estate,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,christianity,39,39
6257,29.0,3.0,anything,2.0,never,working on college/university,mixed,66.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,catholicism,39,39
6258,28.0,5.0,anything,2.0,never,graduated from grad,white,69.0,science / tech / engineering,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,none,13,13
6259,29.0,3.0,anything,2.0,never,graduated from grad,hispanic / latin,68.0,computer / hardware / software,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,none,22,22
6260,29.0,5.0,vegetarian,2.0,never,graduated from grad,mixed,72.0,artistic / musical / writer,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,none,18,18
6261,23.0,3.0,anything,1.0,never,graduated from college/university,mixed,73.0,artistic / musical / writer,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,none,14,14
6262,32.0,5.0,anything,2.0,never,graduated from college/university,white,70.0,artistic / musical / writer,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,judaism,45,45
6263,28.0,5.0,anything,2.0,sometimes,graduated from grad,white,72.0,artistic / musical / writer,whatever,sometimes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,atheism,26,26
6264,38.0,3.0,anything,2.0,never,working on college/university,asian,70.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,other,9,9
6265,28.0,5.0,anything,2.0,never,graduated from grad,white,69.0,computer / hardware / software,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,judaism,13,13
6266,25.0,5.0,anything,3.0,never,space camp,white,72.0,sales / marketing / biz dev,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,christianity,26,26
6267,29.0,5.0,anything,2.0,never,graduated from college/university,mixed,62.0,other,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,christianity,36,36
6268,25.0,5.0,anything,3.0,sometimes,graduated from college/university,white,71.0,science / tech / engineering,whatever,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,other,26,26
6269,26.0,3.0,vegetarian,2.0,never,graduated from college/university,white,65.0,artistic / musical / writer,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,agnosticism,1,1
6270,50.0,3.0,anything,3.0,never,graduated from college/university,white,70.0,entertainment / media,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,buddhism,29,29
6271,28.0,5.0,anything,0.0,never,working on grad,white,75.0,science / tech / engineering,does_not_matter,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,none,7,7
6272,48.0,5.0,other,0.0,never,graduated from college/university,white,75.0,law / legal services,matters,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,other,21,21
6273,28.0,3.0,anything,1.0,never,graduated from grad,asian,69.0,computer / hardware / software,whatever,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,atheism,22,22
6274,38.0,4.0,vegetarian,2.0,sometimes,graduated from college/university,white,63.0,education / academia,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,agnosticism,28,28
6275,31.0,4.0,anything,2.0,never,working on college/university,white,73.0,computer / hardware / software,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,other,27,27
6276,25.0,3.0,anything,2.0,never,working on college/university,asian,69.0,entertainment / media,whatever,sometimes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,none,3,3
6277,21.0,2.0,anything,2.0,sometimes,working on college/university,mixed,65.0,student,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,agnosticism,2,2
6278,38.0,5.0,anything,2.0,never,graduated from high school,hispanic / latin,67.0,other,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,yes,yes,yes,other,41,41
6279,23.0,2.0,anything,2.0,never,working on high school,hispanic / latin,68.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,yes,yes,yes,catholicism,3,3
6280,45.0,5.0,vegetarian,1.0,never,graduated from high school,white,69.0,student,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,buddhism,6,6
6281,43.0,5.0,anything,1.0,never,graduated from grad,white,72.0,medicine / health,whatever,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,no,none,31,31
6282,34.0,5.0,anything,2.0,sometimes,graduated from college/university,white,69.0,science / tech / engineering,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,agnosticism,25,25
6283,32.0,2.0,vegetarian,2.0,never,space camp,white,65.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,agnosticism,43,43
6284,29.0,3.0,anything,2.0,never,graduated from college/university,mixed,65.0,science / tech / engineering,whatever,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,agnosticism,39,39
6285,30.0,3.0,anything,2.0,never,graduated from college/university,mixed,73.0,science / tech / engineering,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,agnosticism,27,27
6286,26.0,5.0,anything,2.0,sometimes,working on grad,white,70.0,student,whatever,when drinking,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,other,26,26
6287,27.0,5.0,anything,1.0,never,working on college/university,white,71.0,other,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,agnosticism,26,26
6288,25.0,2.0,anything,1.0,never,graduated from college/university,white,67.0,clerical / administrative,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,agnosticism,34,34
6289,46.0,5.0,anything,2.0,never,graduated from grad,mixed,71.0,banking / financial / real estate,whatever,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,catholicism,6,6
6290,25.0,4.0,vegetarian,0.0,never,graduated from high school,hispanic / latin,67.0,computer / hardware / software,whatever,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,atheism,46,46
6291,23.0,5.0,other,2.0,sometimes,graduated from college/university,white,72.0,sales / marketing / biz dev,whatever,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,agnosticism,14,14
6292,40.0,3.0,vegetarian,2.0,never,graduated from grad,white,71.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,none,40,40
6293,29.0,4.0,anything,2.0,never,graduated from college/university,mixed,68.0,computer / hardware / software,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,buddhism,22,22
6294,32.0,5.0,anything,2.0,never,graduated from grad,indian,66.0,law / legal services,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,agnosticism,44,44
6295,36.0,3.0,anything,3.0,never,graduated from grad,white,70.0,science / tech / engineering,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,none,9,9
6296,27.0,4.0,anything,2.0,sometimes,graduated from college/university,white,67.0,artistic / musical / writer,does_not_matter,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,agnosticism,22,22
6297,30.0,5.0,anything,2.0,never,graduated from college/university,white,69.0,other,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,other,18,18
6298,38.0,2.0,anything,2.0,never,graduated from college/university,mixed,66.0,sales / marketing / biz dev,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,catholicism,47,47
6299,29.0,5.0,anything,2.0,never,graduated from college/university,white,66.0,executive / management,whatever,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,none,39,39
6300,26.0,3.0,anything,2.0,never,graduated from college/university,hispanic / latin,62.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,none,19,19
6301,36.0,5.0,anything,2.0,never,graduated from college/university,white,73.0,banking / financial / real estate,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,none,30,30
6302,20.0,3.0,anything,2.0,sometimes,working on college/university,white,69.0,student,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,none,10,10
6303,49.0,5.0,anything,2.0,never,graduated from college/university,white,69.0,other,whatever,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,buddhism,38,38
6304,25.0,5.0,anything,2.0,never,working on grad,white,73.0,education / academia,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,judaism,33,33
6305,36.0,2.0,anything,2.0,sometimes,graduated from college/university,white,68.0,entertainment / media,does_not_matter,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,atheism,47,47
6306,39.0,3.0,anything,2.0,never,graduated from grad,white,74.0,other,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,christianity,17,17
6307,27.0,5.0,anything,2.0,never,graduated from college/university,white,70.0,sales / marketing / biz dev,whatever,when drinking,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,none,13,13
6308,20.0,3.0,anything,2.0,never,working on college/university,white,70.0,student,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,yes,yes,judaism,10,10
6309,45.0,5.0,anything,0.0,never,graduated from high school,black,72.0,entertainment / media,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,islam,6,6
6310,33.0,4.0,anything,2.0,never,graduated from college/university,white,68.0,artistic / musical / writer,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,none,25,25
